,Y1,Y2,Y3,Y4,Y5,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100
0,32.78215474116132,-24.571687227686304,11.625319702422912,7.034392926769113,-15.632169395861254,-2.5678076143606754,0.06676766117346618,-4.717176208950615,3.1977708002443888,-3.2181956694555325,1.6809308770151203,2.7621534090369915,-1.6035010059552957,2.8391068823910213,0.9811784232831012,0.9144236000570809,0.48859619806770754,0.99296993664764,-0.9554577004597706,-0.6029672164254335,-1.4110688409194143,-1.9214864896399548,-0.441521763162344,-2.3736664871500177,2.1336357370091426,-2.112039363722233,-2.7751221174175327,2.5230724525847066,-3.4314245837347173,2.9172443794931997,6.44683987626723,2.3030675214853726,0.26313953672434576,1.623088241586301,-0.6498463512599739,-2.907102616782875,-0.11542799477844118,-4.5177908514385585,-5.854206697643661,-3.731469038665088,-4.4565555803102015,0.23266975973815904,1.836198790568844,2.5827909192341263,-3.2198921053615432,-4.0442427781734365,-2.381932688213198,5.77708467428457,-1.7590020845310415,1.2567302299656096,-0.14676415902694565,0.024895829380844607,2.407405284100241,2.5741021397671613,1.5134081513391016,-1.7477751283213085,4.7317033300967966,0.6363296279978763,0.9582674260153005,0.9569550108408665,0.7977978505885218,-2.69210415786646,-7.713499590919508,1.9272454007413071,-5.151406441754152,-2.886436975514827,-4.435634663163042,-0.5104227303810649,2.004162527939848,-1.873559136776499,-0.20637400310599663,0.9752504213269216,2.285389390108118,3.0276175394626916,2.531027345537705,-1.5889455759725668,0.1219173249801494,3.3666941683906715,-4.119558425645686,1.9442463867941648,2.3562994082103503,-0.3300888771183463,3.7681979653374196,6.220367524662167,0.35521566567452206,3.236079282130139,4.301474740916121,-1.8376511045283594,-3.9969561166960683,-1.6571248391893467,2.0532453651061933,2.4441841138174554,1.0360050338873958,3.651984446783626,-1.79108986702479,0.32513566155074797,0.13371676160490753,-1.1368159172745158,-0.3741468032243497,1.9172538950861189,1.7981427274112327,-2.0993589476262953,-0.337621125392997,0.3170052978043149,2.0389799555057246
1,-27.35833743273177,-99.59233364807697,19.071475624395717,82.04739519101102,-1.8778147583295122,9.259988587151607,3.8308890589578684,3.526384294341802,4.4248781529697,-9.948839278993647,-0.5064854193579698,-7.724470710402367,-4.4787665784582735,-3.1178000268314907,1.9507698268205238,-1.1641019227054146,-8.513559680289925,-5.855683691710618,3.1376987992704763,-5.075253000361937,-3.9615734684787625,8.30129602244951,-3.113434778308144,4.499561292844612,6.691292107285225,-4.006578566347213,-0.25429927869477276,-2.4722881400706314,-4.134068651903193,-3.339428036689203,-0.8857384914560075,-2.4678945594753197,-3.802777357926896,-2.3329114329725202,-2.669494154654878,5.66060797711968,-0.37673998576113915,-13.094577009150504,8.71867182717244,-5.12346069024513,3.223838354953194,-9.21527680324189,-1.9377882555890928,0.0037931674894384126,2.063554346522611,6.1245280053109585,6.114449178567166,-2.501751184384586,-2.4101118145160396,-0.30308457116731735,-0.6214897857486233,-6.1107199868640665,-1.3593176588951477,8.996253215437596,3.404693570168807,-1.6705569912915754,-2.1669316309375586,-5.148205780593614,5.530234455204899,4.232584404259234,1.5228429947298947,3.5385976144020344,-3.1866706158506517,-8.539095063386105,1.1560151831706427,2.8836057981060694,1.6200922391335735,-1.6059303132432476,-0.3558535788453068,6.24975379648955,-8.405223080605722,12.990247048760999,3.2933927663788185,-9.929166413271721,2.6676574392839307,-4.263449099706357,4.525576801480339,7.399686086896907,4.906467619919232,1.6402715959256888,-4.586362382336966,7.599065606809016,2.2093514122140516,5.6968205876347895,4.556143043069909,-5.814220611908244,-1.9145468608427831,6.3044077425532015,5.051718217329032,-0.9457554322260291,5.910101848096563,0.47754382159445696,0.501736199922981,-5.686652817899081,-1.3450702229918698,1.9385961873998319,4.786438243509942,-5.780766771372987,0.7855905405914564,6.303497193588706,6.11596656913191,4.940200055968361,-10.54834018472829,-5.302654250714591,-5.192977169767379
2,-65.28632967985209,16.20538387774073,10.575306510619987,24.148257757884394,100.38745852356247,2.3762378392125334,5.689397704580307,5.497184723719976,-3.505336171773631,4.4694684440554955,1.4234907920359852,-3.955985377643689,3.5184708587564826,-2.2493030968226972,-1.7272952201130576,4.628219730655525,-3.4920693807171816,-2.5363861712110505,2.3474444143040487,-8.816820218552879,1.2541934255182363,1.3502210374302643,1.845769352070275,-1.8828348476566383,0.21611467049840813,-2.6313847513909705,-3.9076126118708516,0.6728218699149876,2.150789293197775,-1.021783043780029,-5.470904626816418,5.877524354852734,-3.9157719948841674,-3.779029209819438,-3.647710881897249,0.29772376170742293,-0.5695071809494582,0.013491773202407655,-2.984857361947714,2.0996721449360023,-1.475194219097851,-3.393166827329388,-1.1593063042128882,-2.805925644435521,3.7932455522434743,-3.7137536338290262,-0.2027030723433105,1.1712709738062694,3.971700167966578,0.4766923416495061,-0.9499035026429702,0.3088743986056538,3.6033006936619443,1.9285442496405667,1.3131136388453375,1.827688507829567,-3.559119944817384,0.14938243925750147,1.218181291616953,-3.2863302283837545,-6.207766466524909,4.681317214706957,1.6599157805427462,-0.9422430237988432,3.6488206656915274,6.692248366265796,5.357629488057807,5.075347347289466,-3.3341037064692607,0.7920653891552685,6.272084762351985,2.1395415301402774,2.1225263610024756,2.933086272678888,-0.9716217109566092,3.503186273213838,-3.734476455307116,1.768816472694351,1.8497822036816418,0.19488447692858762,-2.985453244537758,1.963728359494307,-3.9154078363449654,-1.1625541131109527,4.007494327425692,-11.617471757880882,0.21137368511896396,10.173623144598174,-4.579338127355516,-0.35736215163027624,7.45326237636927,-3.638108813750781,-2.40072624025477,-1.1051329602299669,1.8059390444278787,-3.3995892358725692,3.805027511989012,-0.7141212683895464,2.1076655138673064,-1.7315419726072645,-3.6002766365503165,2.8581889051053038,-0.8821119437760969,7.063844565737418,-4.887047892805962
3,-39.73507394264854,7.514364910277407,-6.39984872483023,-11.414604549375786,-40.78123888717007,3.8282187423564795,2.000700338609449,-1.4232301024103087,1.6945566682505562,-2.431291862197439,-2.542276965010552,0.37768471620010896,-2.8160486015924544,-0.6411999439068675,1.4533176368200442,-5.27105657099907,-0.8965204649769639,0.9495882842297019,1.0246733700386235,0.7666392424279669,-0.16943085233002791,0.5068619857653719,2.3541049105603626,0.4987830871014109,0.7239801777377347,1.4559501847937466,3.344588138276722,2.3566761135174867,0.4375871335604801,-0.28455644687747206,2.4601467655604634,-2.3991200608857643,1.6160033720861267,-5.28097498787262,5.348739165569007,1.0545721591033548,-1.1621107523219507,4.561520078717958,-0.03627308165620474,4.755571880790115,0.8464369760237017,-0.4033332527333833,0.9404835085055294,6.445601854555035,-0.23497364015025968,-1.4425346346494032,1.6271717701981714,-4.782257607558313,-2.9695764638853075,0.10833028722407825,0.05843411435755514,3.689000091797228,-2.579555791328939,-4.262155838434692,-1.6916641967958312,-1.8472709591896845,-2.261261387079184,-2.971970741845748,-1.5430192956933122,0.022086010107362736,0.14714506928250948,1.5255423376751602,1.9850156104968864,-0.0064987600343456055,0.9703490833204027,-1.7820046020239604,-0.5472382145725413,0.3398402844260823,1.07979779519844,0.43488788634987086,-4.251522719105339,-3.0034446541331055,0.6758782590340224,-2.0428942903721,-2.686942625986913,-0.24573094932418274,1.1542365719892718,4.155226405454639,0.6072712516550138,-4.586581202627831,0.7866271755672113,-1.5115741765931512,4.990463728694122,-4.518419114215663,1.1134155218302226,4.009755635488998,-4.704111218825717,1.0978966868309632,1.5198418365817303,0.8339291882724462,0.6329381400771315,4.023928105958604,1.9481893670294084,-2.1002744193981147,-0.003511871710874952,-6.292225113648,0.2439519043531025,0.9223773799571616,2.1889616551456097,7.416566511301873,3.2528139703805947,-0.42963863510735695,0.9280151521013019,1.0616200512492415,1.9425329739490436
4,-27.985234787791654,59.364404463972775,-17.743715074108398,-20.048639537682803,-14.415207948851393,1.155306739868071,3.100430316794496,-1.3400830974785554,-2.3791442685902116,1.1319629786216279,1.9012712762758173,-4.593460066207485,1.807937785132141,-5.104001015612057,1.5001977318688258,-0.14314376987790087,-0.4093654760063609,-0.8805053636096304,-0.2594315711670982,-4.206370396989569,2.2264514702820355,-0.4627835993614933,-3.046269059611044,-2.100366346829345,2.699503698496542,1.8956356112584045,0.9073152518425714,1.4455762979143332,-3.5831959411209917,0.9171742110309623,2.302632166188413,-3.7746594312906487,1.5936935499018188,0.5076253665616105,9.12778710477131,-4.846531646812091,0.48638485078447,2.7443818029106315,-1.0764494174989596,0.3269483932356734,-0.922430270261387,-2.81269233678583,-2.8780454563795232,4.207131702546052,-0.39481474222730983,-0.290058032549272,-1.2240858480817893,-0.6962853099309304,-0.39674238880057205,0.31624732394753435,-3.3142291574626537,3.9654102551329196,0.82615633359216,-2.1113136792698457,-5.941087111188616,3.193234545439793,-3.0459483515146757,-2.5638518321380306,-1.124807391398507,0.8775801414698916,-5.33523471308953,6.87006444541045,3.3771915813519917,3.7828210957350326,2.736454433599349,-1.0655607753053495,7.854405952009264,-2.4933474294281384,1.9141027633025083,0.14824444564896716,1.0799045350060612,-2.1654538198402222,0.9626403554131098,0.7602919604696461,4.492284527574852,2.2370561283630357,1.7559819195845134,1.7415565432221134,1.332480511861147,-0.4592967246759692,0.38112168658513734,3.996052924706902,1.1153461543509149,-3.829451739418519,5.709988758290974,1.5048823714698336,-4.17126117182144,-0.00294670733958236,-0.24108346421609292,-0.8759821883815976,0.06565737697203473,-0.5664406809425866,3.0485599276247637,-2.5939420078999045,0.7912835554187075,-0.6875075626318357,2.9819020713350195,2.858964780581172,0.054696773837059245,1.3659303383353611,1.8857331030956863,-0.593493687055529,3.6275089628397925,-3.0922900620541918,1.3693848348017053
5,13.167863968460402,-1.806592092259184,-18.547365255455745,-3.0511557808385317,-26.701428446156896,0.8412499994209158,-1.139065897279177,3.8354782955622513,-0.4473912721074183,0.18410419518897236,-2.014892737086564,0.3181555532680033,-2.102554941222356,-0.4416150297785552,-1.4898604491821943,-1.5861584057696458,-1.265496784869536,1.4081238757048178,-1.5045230415344146,0.22742828294915915,-0.1684301408726807,0.04649842446428059,-1.1025242629889727,5.591810562545042,-2.3188568345775122,3.0299544823862243,1.8451277467046179,-3.314322396180962,2.834978141116738,-1.8373631612229562,-2.6146996616982436,-1.6792015752337064,-1.5011404313520462,3.448809438339386,0.3608730157211701,4.383556044845497,2.0986673800439526,0.6547664007530857,9.48302451197458,-1.2007129704112538,5.336706816582597,-0.06587959975329782,-2.8535988305135667,-3.6442231616153298,-0.6914181654784447,5.45437758982902,1.3549408413781285,-2.2271994845285126,0.9756953262027447,0.9336949779878021,-2.280533144868515,-2.3089245945888726,-0.4890896274639577,-0.27700763069991025,0.015138849704756374,-0.8469118083503644,-0.13898490179530731,-2.8427119671492664,0.6362310640618984,2.5483675243745427,0.86892581587205,1.153202686966609,4.452302537551584,0.4357200616643955,1.871951674499194,-1.3590270142471292,1.2129445508593826,1.338170495168312,0.2438564117682976,1.0899906542464708,-2.723078570469633,0.008188583056900626,-3.349864295537105,-4.832747719380316,0.9518294221148611,-3.9862385215674223,2.617003379799699,-2.9111218383785755,2.10042637901012,-0.02554849983837717,-0.1156016764443251,0.5899901682474546,-0.683646546141199,0.43934717279843655,-0.11043500857239315,0.4482503015525926,-4.307587538681123,-2.756390248581666,5.680703597285111,0.7937126066796399,-2.3817764554810337,-0.8235984500515461,-0.3810526295976374,-1.0962103774990175,-1.5514943419983327,3.995361727270532,-1.8618482949380672,0.45927994736089506,-2.1487289692305294,-0.7536818341331026,-0.7606849508816772,1.4435688695989164,-5.962813592431885,-1.5705793385497009,-3.940870077685114
6,33.95842610940358,-60.4246569221327,29.16082412728886,26.646797946780037,-47.81656142709896,-2.149914190567827,-0.3990819768914325,0.208099750726828,-4.99316665937725,-2.7862313873439684,-1.5615821002399535,-0.779729337051095,-2.8719173289005404,3.5069147525107436,-0.29385896132908834,-4.6923815500860915,5.0282236541849885,2.95265355879082,-2.6752713162164303,10.486269841078519,0.36042398431298256,4.9430779337268715,-0.7234293460738285,5.827612663090566,-2.758143097631444,-3.590819082983057,3.3085376392732573,-1.7804101851528331,-2.696448151556612,1.0090598529914505,7.1869929445510685,-1.3943251548569429,0.3807098191097714,-0.7169682779431886,-4.325635271556174,-4.735510688652588,3.134103208121578,2.234497181112715,-1.6072570206396164,-2.259452292693769,-5.5951357380238385,7.7798754281379505,-2.5880601188436723,6.816960163778368,1.0077988893580818,-7.415634957642462,1.453085128744021,2.0709559026978726,-2.0006865481597544,2.67604680740278,1.533388017616938,3.43518079502339,3.7101586938340025,-0.5523440857191394,4.793353906005961,3.5669292898106373,-3.859263811304645,3.9555182053107725,-4.178551182178481,5.9224627066342945,3.556221442965862,-5.54993846315599,3.394878895517273,-0.8978087497784547,2.570263085170729,-3.2296932492859898,-4.80303340834846,-5.939000749231068,5.281359881653948,-6.903404033148283,0.6064506749300067,-0.818387812522843,-0.021019938169291708,-0.5647022120406016,-2.7547197133045636,-4.60521223382525,2.153286398295976,7.171375055757592,-0.4602150310318959,1.4024996263578935,3.3646655477020655,4.020037612286066,0.06090394866755603,-2.316387561404699,2.5399132344191853,6.338022659779579,3.1550230079763444,-3.412171972941155,4.572704418151223,3.1936407274855276,0.6934597396210811,-3.4330594560149184,-0.115060657937995,3.9654580090581897,-0.6946904264295859,-3.033642728392315,0.13222880023527853,-3.7035862760172322,-0.6818094480265321,2.262272181724079,-0.9900877823874521,-1.894524555161146,-2.353944619636134,-3.219913613373588,2.2262099318889446
7,-43.488789858643095,45.55538192263983,-2.030019757975153,-17.96063982321808,13.95988173206626,1.921251427729311,5.293625869820281,3.601980515237241,-2.169999670022455,2.8313938433174095,1.9420415929132246,-1.4133409490594417,3.324665313457205,-2.1868567040419946,0.05419495566940888,3.046733730709217,-2.730927287777147,-3.7106872163629223,-1.8535051275845298,-7.791300867175406,1.4785010667047602,-0.657709251898874,-2.5189123167645255,2.7419939167951437,2.186175932881516,0.3902279969226081,-2.6775096765018014,-1.5310348300691503,0.7977235822066056,-2.002193899610844,0.9850469948001489,-2.2220003396298313,-6.08068087102158,0.20146763649349958,0.3075360948632855,1.6882285367705514,1.3290422967374265,1.7202347289939182,2.2364016089922742,1.2832556250809026,-1.8280438258615916,-3.4649739317203854,-4.2717103505805,-1.1370813115012146,0.7904868717010449,0.608055585469395,-0.9523188700088981,0.30857320980282765,2.337687561414063,1.6458675472335154,-2.967807014428456,-0.6021640267297552,1.8591736936668346,2.188058101012293,-3.7506809958106233,0.9885357099864446,0.37561384380809154,-2.2941196140871445,0.6843153699564849,2.778471438335972,-4.371650363031059,5.517720354295492,3.415832877995917,2.936696073564755,1.5517256583917094,2.2251067720317126,6.221763058264014,2.137176910546432,2.078261140617295,-0.4326927841606166,1.0959608408579784,1.1328257074738801,2.0466306619026544,-0.3214379147649052,2.670259124039115,-1.766892627054019,1.6099202448685108,0.3700706872967068,0.6154751268076197,0.5127535074695522,0.450273731912539,1.068404993618392,0.9531904636928562,-2.086007802471649,6.428710147831376,-3.7033889595898724,-2.7694750325369113,2.153088049328613,-1.01057292634921,-0.3720693621484591,0.8351076860986382,-3.2207442458268827,-0.8808134883852976,-2.633251332950102,0.3819229273227731,1.8465494212074636,2.543053147996259,0.9387321703760735,2.4336855741752332,1.547922052558747,1.1260390964760996,-0.4285161638032341,-1.0584383887524957,-0.05486698651012464,-3.9019287836123664
8,-17.869910817365373,33.317496687924674,0.537940314135589,-10.28211472970738,25.29468431311798,-2.1308226125894634,1.9361137853764252,2.0692897687295897,-6.269121606485709,4.672054118408263,-0.09898019930300259,-2.3983884440281638,2.5391708438799783,0.12350251753549091,-1.165765220120511,0.12001081619586103,3.1889605527592013,1.2432728885862891,-0.2424900865417749,1.2870605042276735,2.9593371090218117,0.8362721152069881,0.4564526547954605,-0.876061970615423,-3.0033751677504372,-0.12277636493957553,0.9711946364471354,-0.13495503372823098,0.8993457734368285,0.648640613061597,0.1549035493529509,0.8162591810353012,0.8093925089935091,-1.5533782560647098,-0.9655609775579208,-3.633949558940728,1.1568363179042467,6.177408352652357,-3.321828582277329,2.1649776588625804,-2.3547640245751773,3.6948247111724872,-1.8507125675116058,2.922268017148256,3.1154000672919406,-5.548531377030446,-0.5116994430070158,0.29847839179619634,1.9046229279249085,0.17224124306338912,-0.014358084900663308,5.3175396619912245,3.218169209982671,-3.0471917135230306,-0.061761688444032556,4.302324772777512,-4.882075159908493,2.5769602917762384,-3.564363218944548,-1.2484457256611246,-2.504545752443634,0.3580022258248581,5.29888028570178,2.265894936386176,4.393414307777877,0.9759970998478077,2.364215034318239,-0.8151846581946083,1.1912410216027454,-3.732459978522202,6.246310373146987,-3.939265770833958,-0.41036105760310904,3.805390828989896,-1.050447910500639,1.820316036310381,-1.4414096039335857,0.9112796275454811,0.753012907890044,0.32664630830640407,1.1098799798376024,1.1994102308995291,-3.196709246717735,-5.692420448705471,2.1188712990039105,-0.24555720120016788,0.17266838723569033,0.9343034191044708,-0.7145339049074592,1.8072638863861559,1.7914227903311386,-3.717148735840201,0.79096893686062,1.182682256663417,2.0515803446674936,-3.087703909224119,1.3019257719670911,0.888324298055184,-0.23067071269954287,-2.7830591220962533,-4.813821617805923,-1.09229417868187,3.5843294283613933,2.9755273836410647,0.9357797701845914
9,0.3595268628331736,64.09057074994982,-9.072594563122859,-62.309415187395665,-28.694980598453103,-3.504274183759561,-1.6943177700864165,-1.5736716076055168,-4.685817911198905,4.263531965088981,2.615582068254979,4.576355322241193,4.3749290078800005,-4.311122870257403,-0.9034913878024264,0.39161460572043694,3.4909448293566605,2.136466797454629,-4.083741108333689,3.804266318894157,4.234687879597165,-3.1423951937764234,-0.718499362540137,2.994807059542018,-2.361405848940439,1.082946975169474,0.5810618887120055,-0.6487093148966052,-0.01352436307320431,-1.6028442016099689,-1.3842852783079451,-1.858400068378252,-2.7605250312282688,2.2785284341623857,4.765183612063839,-5.098318211485299,0.6826541515923796,7.4129875754104,-1.9551815272279487,2.4917899977242013,-2.676909787932033,3.337929981400925,-2.263970474018088,-4.548972623937581,-3.7909698527078013,0.520029183876635,-3.685896607772251,-0.36634749280022166,2.1646775679361863,1.5789785726454024,-1.0827415475164515,-0.8206674888364711,-1.4534647264795042,-3.4616292539018487,-6.017065262607554,2.595235759992965,1.4158000774142214,1.1385187098724905,-3.820867776519449,1.635228022873673,-2.7624046006186425,1.1685152509343217,6.329949860537296,3.5882681181721425,0.7123975895562178,0.18061150997820863,4.467822828683766,-1.7340069298678558,1.0170210686081698,-3.315688265187409,0.9445072140276748,-5.128629927891741,-1.8608827337120344,0.49566527156926476,-1.237893093951984,1.8213741456528043,-1.177293719448032,-5.078010841869617,-1.8954919346335712,-1.3594630400325618,0.15809000866722625,-1.7466773703474394,-2.0420332472497105,-4.681119152382767,0.8921708350124703,2.580777116942957,-1.1181524919335888,-4.2794357583457385,-0.08909471623155735,-0.2273274323412616,-8.684376920926635,-2.6175981737664107,-3.9835951614103666,0.1088633316355927,0.5034095726938195,0.9915375949738129,-2.620462764130719,4.0036583946126125,2.7383964530922187,-1.8841298477204702,1.288328361545342,-3.0625224881162594,3.6661803619204796,-4.922586168287086,1.2347945688464896
