-2.567807614,0.066767661,-4.717176209,3.1977708,-3.218195669,1.680930877,2.762153409,-1.603501006,2.839106882,0.981178423,0.9144236,0.488596198,0.992969937,-0.9554577,-0.602967216,-1.411068841,-1.92148649,-0.441521763,-2.373666487,2.133635737,-2.112039364,-2.775122117,2.523072453,-3.431424584,2.917244379,6.446839876,2.303067521,0.263139537,1.623088242,-0.649846351,-2.907102617,-0.115427995,-4.517790851,-5.854206698,-3.731469039,-4.45655558,0.23266976,1.836198791,2.582790919,-3.219892105,-4.044242778,-2.381932688,5.777084674,-1.759002085,1.25673023,-0.146764159,0.024895829,2.407405284,2.57410214,1.513408151,-1.747775128,4.73170333,0.636329628,0.958267426,0.956955011,0.797797851,-2.692104158,-7.713499591,1.927245401,-5.151406442,-2.886436976,-4.435634663,-0.51042273,2.004162528,-1.873559137,-0.206374003,0.975250421,2.28538939,3.027617539,2.531027346,-1.588945576,0.121917325,3.366694168,-4.119558426,1.944246387,2.356299408,-0.330088877,3.768197965,6.220367525,0.355215666,3.236079282,4.301474741,-1.837651105,-3.996956117,-1.657124839,2.053245365,2.444184114,1.036005034,3.651984447,-1.791089867,0.325135662,0.133716762,-1.136815917,-0.374146803,1.917253895,1.798142727,-2.099358948,-0.337621125,0.317005298,2.038979956
9.259988587,3.830889059,3.526384294,4.424878153,-9.948839279,-0.506485419,-7.72447071,-4.478766578,-3.117800027,1.950769827,-1.164101923,-8.51355968,-5.855683692,3.137698799,-5.075253,-3.961573468,8.301296022,-3.113434778,4.499561293,6.691292107,-4.006578566,-0.254299279,-2.47228814,-4.134068652,-3.339428037,-0.885738491,-2.467894559,-3.802777358,-2.332911433,-2.669494155,5.660607977,-0.376739986,-13.09457701,8.718671827,-5.12346069,3.223838355,-9.215276803,-1.937788256,0.003793167,2.063554347,6.124528005,6.114449179,-2.501751184,-2.410111815,-0.303084571,-0.621489786,-6.110719987,-1.359317659,8.996253215,3.40469357,-1.670556991,-2.166931631,-5.148205781,5.530234455,4.232584404,1.522842995,3.538597614,-3.186670616,-8.539095063,1.156015183,2.883605798,1.620092239,-1.605930313,-0.355853579,6.249753796,-8.405223081,12.99024705,3.293392766,-9.929166413,2.667657439,-4.2634491,4.525576801,7.399686087,4.90646762,1.640271596,-4.586362382,7.599065607,2.209351412,5.696820588,4.556143043,-5.814220612,-1.914546861,6.304407743,5.051718217,-0.945755432,5.910101848,0.477543822,0.5017362,-5.686652818,-1.345070223,1.938596187,4.786438244,-5.780766771,0.785590541,6.303497194,6.115966569,4.940200056,-10.54834018,-5.302654251,-5.19297717
2.376237839,5.689397705,5.497184724,-3.505336172,4.469468444,1.423490792,-3.955985378,3.518470859,-2.249303097,-1.72729522,4.628219731,-3.492069381,-2.536386171,2.347444414,-8.816820219,1.254193426,1.350221037,1.845769352,-1.882834848,0.21611467,-2.631384751,-3.907612612,0.67282187,2.150789293,-1.021783044,-5.470904627,5.877524355,-3.915771995,-3.77902921,-3.647710882,0.297723762,-0.569507181,0.013491773,-2.984857362,2.099672145,-1.475194219,-3.393166827,-1.159306304,-2.805925644,3.793245552,-3.713753634,-0.202703072,1.171270974,3.971700168,0.476692342,-0.949903503,0.308874399,3.603300694,1.92854425,1.313113639,1.827688508,-3.559119945,0.149382439,1.218181292,-3.286330228,-6.207766467,4.681317215,1.659915781,-0.942243024,3.648820666,6.692248366,5.357629488,5.075347347,-3.334103706,0.792065389,6.272084762,2.13954153,2.122526361,2.933086273,-0.971621711,3.503186273,-3.734476455,1.768816473,1.849782204,0.194884477,-2.985453245,1.963728359,-3.915407836,-1.162554113,4.007494327,-11.61747176,0.211373685,10.17362314,-4.579338127,-0.357362152,7.453262376,-3.638108814,-2.40072624,-1.10513296,1.805939044,-3.399589236,3.805027512,-0.714121268,2.107665514,-1.731541973,-3.600276637,2.858188905,-0.882111944,7.063844566,-4.887047893
3.828218742,2.000700339,-1.423230102,1.694556668,-2.431291862,-2.542276965,0.377684716,-2.816048602,-0.641199944,1.453317637,-5.271056571,-0.896520465,0.949588284,1.02467337,0.766639242,-0.169430852,0.506861986,2.354104911,0.498783087,0.723980178,1.455950185,3.344588138,2.356676114,0.437587134,-0.284556447,2.460146766,-2.399120061,1.616003372,-5.280974988,5.348739166,1.054572159,-1.162110752,4.561520079,-0.036273082,4.755571881,0.846436976,-0.403333253,0.940483509,6.445601855,-0.23497364,-1.442534635,1.62717177,-4.782257608,-2.969576464,0.108330287,0.058434114,3.689000092,-2.579555791,-4.262155838,-1.691664197,-1.847270959,-2.261261387,-2.971970742,-1.543019296,0.02208601,0.147145069,1.525542338,1.98501561,-0.00649876,0.970349083,-1.782004602,-0.547238215,0.339840284,1.079797795,0.434887886,-4.251522719,-3.003444654,0.675878259,-2.04289429,-2.686942626,-0.245730949,1.154236572,4.155226405,0.607271252,-4.586581203,0.786627176,-1.511574177,4.990463729,-4.518419114,1.113415522,4.009755635,-4.704111219,1.097896687,1.519841837,0.833929188,0.63293814,4.023928106,1.948189367,-2.100274419,-0.003511872,-6.292225114,0.243951904,0.92237738,2.188961655,7.416566511,3.25281397,-0.429638635,0.928015152,1.061620051,1.942532974
1.15530674,3.100430317,-1.340083097,-2.379144269,1.131962979,1.901271276,-4.593460066,1.807937785,-5.104001016,1.500197732,-0.14314377,-0.409365476,-0.880505364,-0.259431571,-4.206370397,2.22645147,-0.462783599,-3.04626906,-2.100366347,2.699503698,1.895635611,0.907315252,1.445576298,-3.583195941,0.917174211,2.302632166,-3.774659431,1.59369355,0.507625367,9.127787105,-4.846531647,0.486384851,2.744381803,-1.076449417,0.326948393,-0.92243027,-2.812692337,-2.878045456,4.207131703,-0.394814742,-0.290058033,-1.224085848,-0.69628531,-0.396742389,0.316247324,-3.314229157,3.965410255,0.826156334,-2.111313679,-5.941087111,3.193234545,-3.045948352,-2.563851832,-1.124807391,0.877580141,-5.335234713,6.870064445,3.377191581,3.782821096,2.736454434,-1.065560775,7.854405952,-2.493347429,1.914102763,0.148244446,1.079904535,-2.16545382,0.962640355,0.76029196,4.492284528,2.237056128,1.75598192,1.741556543,1.332480512,-0.459296725,0.381121687,3.996052925,1.115346154,-3.829451739,5.709988758,1.504882371,-4.171261172,-0.002946707,-0.241083464,-0.875982188,0.065657377,-0.566440681,3.048559928,-2.593942008,0.791283555,-0.687507563,2.981902071,2.858964781,0.054696774,1.365930338,1.885733103,-0.593493687,3.627508963,-3.092290062,1.369384835
0.841249999,-1.139065897,3.835478296,-0.447391272,0.184104195,-2.014892737,0.318155553,-2.102554941,-0.44161503,-1.489860449,-1.586158406,-1.265496785,1.408123876,-1.504523042,0.227428283,-0.168430141,0.046498424,-1.102524263,5.591810563,-2.318856835,3.029954482,1.845127747,-3.314322396,2.834978141,-1.837363161,-2.614699662,-1.679201575,-1.501140431,3.448809438,0.360873016,4.383556045,2.09866738,0.654766401,9.483024512,-1.20071297,5.336706817,-0.0658796,-2.853598831,-3.644223162,-0.691418165,5.45437759,1.354940841,-2.227199485,0.975695326,0.933694978,-2.280533145,-2.308924595,-0.489089627,-0.277007631,0.01513885,-0.846911808,-0.138984902,-2.842711967,0.636231064,2.548367524,0.868925816,1.153202687,4.452302538,0.435720062,1.871951674,-1.359027014,1.212944551,1.338170495,0.243856412,1.089990654,-2.72307857,0.008188583,-3.349864296,-4.832747719,0.951829422,-3.986238522,2.61700338,-2.911121838,2.100426379,-0.0255485,-0.115601676,0.589990168,-0.683646546,0.439347173,-0.110435009,0.448250302,-4.307587539,-2.756390249,5.680703597,0.793712607,-2.381776455,-0.82359845,-0.38105263,-1.096210377,-1.551494342,3.995361727,-1.861848295,0.459279947,-2.148728969,-0.753681834,-0.760684951,1.44356887,-5.962813592,-1.570579339,-3.940870078
-2.149914191,-0.399081977,0.208099751,-4.993166659,-2.786231387,-1.5615821,-0.779729337,-2.871917329,3.506914753,-0.293858961,-4.69238155,5.028223654,2.952653559,-2.675271316,10.48626984,0.360423984,4.943077934,-0.723429346,5.827612663,-2.758143098,-3.590819083,3.308537639,-1.780410185,-2.696448152,1.009059853,7.186992945,-1.394325155,0.380709819,-0.716968278,-4.325635272,-4.735510689,3.134103208,2.234497181,-1.607257021,-2.259452293,-5.595135738,7.779875428,-2.588060119,6.816960164,1.007798889,-7.415634958,1.453085129,2.070955903,-2.000686548,2.676046807,1.533388018,3.435180795,3.710158694,-0.552344086,4.793353906,3.56692929,-3.859263811,3.955518205,-4.178551182,5.922462707,3.556221443,-5.549938463,3.394878896,-0.89780875,2.570263085,-3.229693249,-4.803033408,-5.939000749,5.281359882,-6.903404033,0.606450675,-0.818387813,-0.021019938,-0.564702212,-2.754719713,-4.605212234,2.153286398,7.171375056,-0.460215031,1.402499626,3.364665548,4.020037612,0.060903949,-2.316387561,2.539913234,6.33802266,3.155023008,-3.412171973,4.572704418,3.193640727,0.69345974,-3.433059456,-0.115060658,3.965458009,-0.694690426,-3.033642728,0.1322288,-3.703586276,-0.681809448,2.262272182,-0.990087782,-1.894524555,-2.35394462,-3.219913613,2.226209932
1.921251428,5.29362587,3.601980515,-2.16999967,2.831393843,1.942041593,-1.413340949,3.324665313,-2.186856704,0.054194956,3.046733731,-2.730927288,-3.710687216,-1.853505128,-7.791300867,1.478501067,-0.657709252,-2.518912317,2.741993917,2.186175933,0.390227997,-2.677509677,-1.53103483,0.797723582,-2.0021939,0.985046995,-2.22200034,-6.080680871,0.201467636,0.307536095,1.688228537,1.329042297,1.720234729,2.236401609,1.283255625,-1.828043826,-3.464973932,-4.271710351,-1.137081312,0.790486872,0.608055585,-0.95231887,0.30857321,2.337687561,1.645867547,-2.967807014,-0.602164027,1.859173694,2.188058101,-3.750680996,0.98853571,0.375613844,-2.294119614,0.68431537,2.778471438,-4.371650363,5.517720354,3.415832878,2.936696074,1.551725658,2.225106772,6.221763058,2.137176911,2.078261141,-0.432692784,1.095960841,1.132825707,2.046630662,-0.321437915,2.670259124,-1.766892627,1.609920245,0.370070687,0.615475127,0.512753507,0.450273732,1.068404994,0.953190464,-2.086007802,6.428710148,-3.70338896,-2.769475033,2.153088049,-1.010572926,-0.372069362,0.835107686,-3.220744246,-0.880813488,-2.633251333,0.381922927,1.846549421,2.543053148,0.93873217,2.433685574,1.547922053,1.126039096,-0.428516164,-1.058438389,-0.054866987,-3.901928784
-2.130822613,1.936113785,2.069289769,-6.269121606,4.672054118,-0.098980199,-2.398388444,2.539170844,0.123502518,-1.16576522,0.120010816,3.188960553,1.243272889,-0.242490087,1.287060504,2.959337109,0.836272115,0.456452655,-0.876061971,-3.003375168,-0.122776365,0.971194636,-0.134955034,0.899345773,0.648640613,0.154903549,0.816259181,0.809392509,-1.553378256,-0.965560978,-3.633949559,1.156836318,6.177408353,-3.321828582,2.164977659,-2.354764025,3.694824711,-1.850712568,2.922268017,3.115400067,-5.548531377,-0.511699443,0.298478392,1.904622928,0.172241243,-0.014358085,5.317539662,3.21816921,-3.047191714,-0.061761688,4.302324773,-4.88207516,2.576960292,-3.564363219,-1.248445726,-2.504545752,0.358002226,5.298880286,2.265894936,4.393414308,0.9759971,2.364215034,-0.815184658,1.191241022,-3.732459979,6.246310373,-3.939265771,-0.410361058,3.805390829,-1.050447911,1.820316036,-1.441409604,0.911279628,0.753012908,0.326646308,1.10987998,1.199410231,-3.196709247,-5.692420449,2.118871299,-0.245557201,0.172668387,0.934303419,-0.714533905,1.807263886,1.79142279,-3.717148736,0.790968937,1.182682257,2.051580345,-3.087703909,1.301925772,0.888324298,-0.230670713,-2.783059122,-4.813821618,-1.092294179,3.584329428,2.975527384,0.93577977
-3.504274184,-1.69431777,-1.573671608,-4.685817911,4.263531965,2.615582068,4.576355322,4.374929008,-4.31112287,-0.903491388,0.391614606,3.490944829,2.136466797,-4.083741108,3.804266319,4.23468788,-3.142395194,-0.718499363,2.99480706,-2.361405849,1.082946975,0.581061889,-0.648709315,-0.013524363,-1.602844202,-1.384285278,-1.858400068,-2.760525031,2.278528434,4.765183612,-5.098318211,0.682654152,7.412987575,-1.955181527,2.491789998,-2.676909788,3.337929981,-2.263970474,-4.548972624,-3.790969853,0.520029184,-3.685896608,-0.366347493,2.164677568,1.578978573,-1.082741548,-0.820667489,-1.453464726,-3.461629254,-6.017065263,2.59523576,1.415800077,1.13851871,-3.820867777,1.635228023,-2.762404601,1.168515251,6.329949861,3.588268118,0.71239759,0.18061151,4.467822829,-1.73400693,1.017021069,-3.315688265,0.944507214,-5.128629928,-1.860882734,0.495665272,-1.237893094,1.821374146,-1.177293719,-5.078010842,-1.895491935,-1.35946304,0.158090009,-1.74667737,-2.042033247,-4.681119152,0.892170835,2.580777117,-1.118152492,-4.279435758,-0.089094716,-0.227327432,-8.684376921,-2.617598174,-3.983595161,0.108863332,0.503409573,0.991537595,-2.620462764,4.003658395,2.738396453,-1.884129848,1.288328362,-3.062522488,3.666180362,-4.922586168,1.234794569
